Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL
60.71.13,FALSE,FALSE,TRUE,437359,European Paintings,1960,Painting,John Gray (1731–1811) of Newholm,,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756,1923,,http://vocab.getty.edu/page/ulan/500032325,https://www.wikidata.org/wiki/Q561916,,1776,1823,Oil on canvas,49 3/8 x 40 in. (125.4 x 101.6 cm),"Bequest of Lillian S. Timken, 1959",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437359,https://www.wikidata.org/wiki/Q19914238,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637
53.18,FALSE,FALSE,TRUE,437360,European Paintings,1953,Painting,"Lady Maitland (Catherine Connor, died 1865)",,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756,1923,,http://vocab.getty.edu/page/ulan/500032325,https://www.wikidata.org/wiki/Q561916,,1776,1823,Oil on canvas,49 3/4 x 39 3/4 in. (126.4 x 101 cm),"Gift of Jessie Woolworth Donahue, 1953",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437360,https://www.wikidata.org/wiki/Q19912653,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943
1980.305,FALSE,FALSE,TRUE,437361,European Paintings,1980,Painting,"Mrs. Richard Alexander Oswald (Louisa Johnston, ?born about 1760, died 1797)",,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756,1923,,http://vocab.getty.edu/page/ulan/500032325,https://www.wikidata.org/wiki/Q561916,ca. 1794,1789,1798,Oil on canvas,48 1/2 x 40 7/8 in. (123.2 x 103.8 cm),"Gift of Mrs. Paul Moore, 1980",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437361,https://www.wikidata.org/wiki/Q19912414,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943
96.30.5,FALSE,FALSE,TRUE,437363,European Paintings,1896,Painting,William Forsyth (1749–1814),,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756,1923,,http://vocab.getty.edu/page/ulan/500032325,https://www.wikidata.org/wiki/Q561916,ca. 1800,1795,1805,Oil on canvas,30 x 24 7/8 in. (76.2 x 63.2 cm),"Gift of Arthur H. Hearn, 1896",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437363,https://www.wikidata.org/wiki/Q19914237,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637
45.59.2,FALSE,FALSE,TRUE,437364,European Paintings,1945,Painting,William Scott-Elliot of Arkleton (1811–1901),,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756,1923,,http://vocab.getty.edu/page/ulan/500032325,https://www.wikidata.org/wiki/Q561916,ca. 1815–16,1815,1816,Oil on canvas,47 3/8 x 36 5/8 in. (120.3 x 93 cm),"Fletcher Fund, 1945",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437364,https://www.wikidata.org/wiki/Q19912303,,"Metropolitan Museum of Art, New York, NY",Boys|Portraits,http://vocab.getty.edu/page/aat/300247598|http://vocab.getty.edu/page/aat/300015637
50.145.32,FALSE,FALSE,TRUE,437365,European Paintings,1950,Painting,"William Robertson (1753–1835), Lord Robertson",,,,,,Artist,,Sir Henry Raeburn,"British, Stockbridge, Scotland 1756–1823 Edinburgh, Scotland",,"Raeburn, Henry, Sir","British, Scottish",1756,1923,,http://vocab.getty.edu/page/ulan/500032325,https://www.wikidata.org/wiki/Q561916,1805,1805,1805,Oil on canvas,49 1/2 x 39 1/4 in. (125.7 x 99.7 cm),"Bequest of Mary Stillman Harkness, 1950",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437365,https://www.wikidata.org/wiki/Q19912629,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637
14.40.641,FALSE,FALSE,TRUE,437368,European Paintings,1914,Painting,Madonna and Child with Saint Joseph and an Angel,,,,,,Artist,,Raffaellino del Garbo (also known as Raffaelle de' Capponi and Raffaelle de' Carli),"Italian, Florence 1466?–1524 Florence",,Raffaellino del Garbo,Italian,1466,1524,,http://vocab.getty.edu/page/ulan/500002831,https://www.wikidata.org/wiki/Q954072,,1499,1524,"Tempera on canvas, transferred from wood",22 x 15 in. (55.9 x 38.1 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437368,https://www.wikidata.org/wiki/Q19906273,,"Metropolitan Museum of Art, New York, NY",Madonna and Child|Saint Joseph|Angels,http://vocab.getty.edu/page/ia/901000052|http://vocab.getty.edu/page/ia/901000953|http://vocab.getty.edu/page/aat/300379004
49.7.12,FALSE,FALSE,TRUE,437373,European Paintings,1949,Painting,"Giuliano de' Medici (1479–1516), Duke of Nemours",,,,,,Artist,Workshop (?) of,Raphael,"Italian, Urbino 1483–1520 Rome",,Raphael,,1483,1520,,http://vocab.getty.edu/page/ulan/500023578,https://www.wikidata.org/wiki/Q5597,,1500,1599,Tempera and oil on canvas,32 3/4 x 26 in. (83.2 x 66 cm),"The Jules Bache Collection, 1949",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437373,https://www.wikidata.org/wiki/Q19911650,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637
12.202,FALSE,FALSE,TRUE,437374,European Paintings,1912,Painting,Portrait of a Woman,,,,,,Artist,,Jan van Ravesteyn,"Dutch, Culemborg (?) ca. 1572–1657 The Hague",,"Ravesteyn, Jan van",Dutch,1572,1657,,http://vocab.getty.edu/page/ulan/500008192,https://www.wikidata.org/wiki/Q864059,1635,1635,1635,Oil on wood,26 7/8 x 22 7/8 in. (68.3 x 58.1 cm),"Gift of Henry Goldman, 1912",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437374,https://www.wikidata.org/wiki/Q19913142,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943
71.17,FALSE,TRUE,TRUE,437376,European Paintings,1871,Painting,A Cat Stealing Fish,,,,,,Artist,,Giuseppe Recco,"Italian, Neapolitan, 1634–1695",,"Recco, Giuseppe",Italian,1634,1695,,http://vocab.getty.edu/page/ulan/500007290,https://www.wikidata.org/wiki/Q1528623,late 1660s,1667,1669,Oil on canvas,38 x 50 1/2 in. (96.5 x 128.3 cm),"Purchase, 1871",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437376,https://www.wikidata.org/wiki/Q19912933,,"Metropolitan Museum of Art, New York, NY",Cats|Fish|Still Life,http://vocab.getty.edu/page/aat/300265960|http://vocab.getty.edu/page/aat/300266085|http://vocab.getty.edu/page/aat/300015638
64.266,FALSE,FALSE,TRUE,437378,European Paintings,1964,Painting,Bouquet in a Chinese Vase,,,,,,Artist,,Odilon Redon,"French, Bordeaux 1840–1916 Paris",,"Redon, Odilon",French,1840,1916,,http://vocab.getty.edu/page/ulan/500007292,https://www.wikidata.org/wiki/Q154349,ca. 1912–14,1890,1916,Oil on canvas,25 1/2 x 19 5/8 in. (64.8 x 49.8 cm),"The Mr. and Mrs. Henry Ittleson Jr. Purchase Fund, 1964",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437378,https://www.wikidata.org/wiki/Q19912281,,"Metropolitan Museum of Art, New York, NY",Flowers|Vases|Still Life,http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300132254|http://vocab.getty.edu/page/aat/300015638
27.29,FALSE,FALSE,TRUE,437380,European Paintings,1927,Painting,The Chariot of Apollo,,,,,,Artist,,Odilon Redon,"French, Bordeaux 1840–1916 Paris",,"Redon, Odilon",French,1840,1916,,http://vocab.getty.edu/page/ulan/500007292,https://www.wikidata.org/wiki/Q154349,1905–16,1905,1916,Oil on canvas,26 x 32 in. (66 x 81.3 cm),"Anonymous Gift, 1927",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437380,https://www.wikidata.org/wiki/Q19914239,,"Metropolitan Museum of Art, New York, NY",Apollo|Horses|Sky|Chariots,http://vocab.getty.edu/page/ia/901000109|http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300263064|http://vocab.getty.edu/page/aat/300212699
53.140.5,FALSE,FALSE,TRUE,437381,European Paintings,1953,Painting,Etruscan Vase with Flowers,,,,,,Artist,,Odilon Redon,"French, Bordeaux 1840–1916 Paris",,"Redon, Odilon",French,1840,1916,,http://vocab.getty.edu/page/ulan/500007292,https://www.wikidata.org/wiki/Q154349,1900–1910,1900,1910,Tempera on canvas,32 x 23 1/4 in. (81.3 x 59.1 cm),"Maria DeWitt Jesup Fund, 1951; acquired from The Museum of Modern Art, Lillie P. Bliss Collection",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437381,https://www.wikidata.org/wiki/Q19912146,,"Metropolitan Museum of Art, New York, NY",Flowers|Vases|Still Life,http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300132254|http://vocab.getty.edu/page/aat/300015638
59.16.3,FALSE,FALSE,TRUE,437382,European Paintings,1959,Painting,Vase of Flowers (Pink Background),,,,,,Artist,,Odilon Redon,"French, Bordeaux 1840–1916 Paris",,"Redon, Odilon",French,1840,1916,,http://vocab.getty.edu/page/ulan/500007292,https://www.wikidata.org/wiki/Q154349,ca. 1906,1901,1911,Oil on canvas,28 5/8 x 21 1/4 in. (72.7 x 54 cm),"Bequest of Mabel Choate, in memory of her father, Joseph Hodges Choate, 1958",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437382,https://www.wikidata.org/wiki/Q19905372,,"Metropolitan Museum of Art, New York, NY",Flowers|Vases,http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300132254
60.19.1,FALSE,TRUE,TRUE,437383,European Paintings,1960,Painting,Pandora,,,,,,Artist,,Odilon Redon,"French, Bordeaux 1840–1916 Paris",,"Redon, Odilon",French,1840,1916,,http://vocab.getty.edu/page/ulan/500007292,https://www.wikidata.org/wiki/Q154349,ca. 1914,1909,1919,Oil on canvas,56 1/2 x 24 1/2 in. (143.5 x 62.2 cm),"Bequest of Alexander M. Bing, 1959",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437383,https://www.wikidata.org/wiki/Q19912418,,"Metropolitan Museum of Art, New York, NY",Female Nudes|Flowers,http://vocab.getty.edu/page/aat/300189568|http://vocab.getty.edu/page/aat/300132399
16.95,FALSE,TRUE,TRUE,437384,European Paintings,1916,Painting,Salome,,,,,,Artist,,Henri Regnault,"French, Paris 1843–1871 Buzenval",,"Regnault, Henri",French,1843,1871,,http://vocab.getty.edu/page/ulan/500022082,https://www.wikidata.org/wiki/Q553571,1870,1870,1870,Oil on canvas,63 x 40 1/2 in. (160 x 102.9 cm),"Gift of George F. Baker, 1916",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437384,https://www.wikidata.org/wiki/Q17505564,,"Metropolitan Museum of Art, New York, NY",Portraits|Women|Orientalist,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300055784
20.155.2,FALSE,TRUE,TRUE,437385,European Paintings,1920,Painting,Man in a Turban,,,,,,Artist,,Rembrandt (Rembrandt van Rijn),"Dutch, Leiden 1606–1669 Amsterdam",,Rembrandt (Rembrandt van Rijn),Dutch,1606,1669,,http://vocab.getty.edu/page/ulan/500011051,https://www.wikidata.org/wiki/Q5598,1632,1632,1632,Oil on canvas,"60 1/8 x 43 3/4in. (152.7 x 111.1cm)
","Bequest of William K. Vanderbilt, 1920",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437385,https://www.wikidata.org/wiki/Q987985,,"Metropolitan Museum of Art, New York, NY",Men|Portraits|Orientalist,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300055784
29.100.3,FALSE,FALSE,TRUE,437386,European Paintings,1929,Painting,"Portrait of a Man, probably a Member of the Van Beresteyn Family",,,,,,Artist,,Rembrandt (Rembrandt van Rijn),"Dutch, Leiden 1606–1669 Amsterdam",,Rembrandt (Rembrandt van Rijn),Dutch,1606,1669,,http://vocab.getty.edu/page/ulan/500011051,https://www.wikidata.org/wiki/Q5598,1632,1632,1632,Oil on canvas,44 x 35 in. (111.8 x 88.9 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437386,https://www.wikidata.org/wiki/Q20167032,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637
64.126,FALSE,TRUE,TRUE,437387,European Paintings,1964,Painting,Portrait of a Man,,,,,,Artist,,Rembrandt (Rembrandt van Rijn),"Dutch, Leiden 1606–1669 Amsterdam",,Rembrandt (Rembrandt van Rijn),Dutch,1606,1669,,http://vocab.getty.edu/page/ulan/500011051,https://www.wikidata.org/wiki/Q5598,1632,1632,1632,Oil on wood,"Oval, 29 3/4 x 20 1/2 in. (75.6 x 52.1 cm)","Gift of Mrs. Lincoln Ellsworth, in memory of Lincoln Ellsworth, 1964",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437387,https://www.wikidata.org/wiki/Q19905235,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637
29.100.4,FALSE,FALSE,TRUE,437388,European Paintings,1929,Painting,"Portrait of a Woman, probably a Member of the Van Beresteyn Family",,,,,,Artist,,Rembrandt (Rembrandt van Rijn),"Dutch, Leiden 1606–1669 Amsterdam",,Rembrandt (Rembrandt van Rijn),Dutch,1606,1669,,http://vocab.getty.edu/page/ulan/500011051,https://www.wikidata.org/wiki/Q5598,1632,1632,1632,Oil on canvas,44 x 35 in. (111.8 x 88.9 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437388,https://www.wikidata.org/wiki/Q20167179,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943
32.100.23,FALSE,FALSE,TRUE,437389,European Paintings,1932,Painting,Bellona,,,,,,Artist,,Rembrandt (Rembrandt van Rijn),"Dutch, Leiden 1606–1669 Amsterdam",,Rembrandt (Rembrandt van Rijn),Dutch,1606,1669,,http://vocab.getty.edu/page/ulan/500011051,https://www.wikidata.org/wiki/Q5598,1633,1633,1633,Oil on canvas,50 x 38 3/8 in. (127 x 97.5 cm),"The Friedsam Collection, Bequest of Michael Friedsam, 1931",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437389,https://www.wikidata.org/wiki/Q19911626,,"Metropolitan Museum of Art, New York, NY",Goddess|Armor|Women,http://vocab.getty.edu/page/aat/300343852|http://vocab.getty.edu/page/aat/300226591|http://vocab.getty.edu/page/aat/300025943
14.40.625,FALSE,FALSE,TRUE,437390,European Paintings,1914,Painting,Portrait of a Woman,,,,,,Artist,,Rembrandt (Rembrandt van Rijn),"Dutch, Leiden 1606–1669 Amsterdam",,Rembrandt (Rembrandt van Rijn),Dutch,1606,1669,,http://vocab.getty.edu/page/ulan/500011051,https://www.wikidata.org/wiki/Q5598,1633,1633,1633,Oil on wood,"Oval, 26 3/4 x 19 3/4 in. (67.9 x 50.2 cm)","Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437390,https://www.wikidata.org/wiki/Q19911781,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943
43.125,FALSE,TRUE,TRUE,437391,European Paintings,1943,Painting,Portrait of a Young Woman with a Fan,,,,,,Artist,,Rembrandt (Rembrandt van Rijn),"Dutch, Leiden 1606–1669 Amsterdam",,Rembrandt (Rembrandt van Rijn),Dutch,1606,1669,,http://vocab.getty.edu/page/ulan/500011051,https://www.wikidata.org/wiki/Q5598,1633,1633,1633,Oil on canvas,49 1/2 x 39 3/4 in. (125.7 x 101 cm),"Gift of Helen Swift Neilson, 1943",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437391,https://www.wikidata.org/wiki/Q19911644,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943
29.100.1,FALSE,TRUE,TRUE,437392,European Paintings,1929,Painting,Herman Doomer (ca. 1595–1650),,,,,,Artist,,Rembrandt (Rembrandt van Rijn),"Dutch, Leiden 1606–1669 Amsterdam",,Rembrandt (Rembrandt van Rijn),Dutch,1606,1669,,http://vocab.getty.edu/page/ulan/500011051,https://www.wikidata.org/wiki/Q5598,1640,1640,1640,Oil on wood,29 5/8 x 21 3/4 in. (75.2 x 55.2 cm),"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437392,https://www.wikidata.org/wiki/Q18760265,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637
14.40.651,FALSE,FALSE,TRUE,437393,European Paintings,1914,Painting,The Toilet of Bathsheba,,,,,,Artist,,Rembrandt (Rembrandt van Rijn),"Dutch, Leiden 1606–1669 Amsterdam",,Rembrandt (Rembrandt van Rijn),Dutch,1606,1669,,http://vocab.getty.edu/page/ulan/500011051,https://www.wikidata.org/wiki/Q5598,1643,1643,1643,Oil on wood,22 1/2 x 30 in. (57.2 x 76.2 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437393,https://www.wikidata.org/wiki/Q19863030,,"Metropolitan Museum of Art, New York, NY",Bathsheba|Female Nudes,http://vocab.getty.edu/page/ia/901000627|http://vocab.getty.edu/page/aat/300189568
61.198,TRUE,TRUE,TRUE,437394,European Paintings,1961,Painting,Aristotle with a Bust of Homer,,,,,,Artist,,Rembrandt (Rembrandt van Rijn),"Dutch, Leiden 1606–1669 Amsterdam",,Rembrandt (Rembrandt van Rijn),Dutch,1606,1669,,http://vocab.getty.edu/page/ulan/500011051,https://www.wikidata.org/wiki/Q5598,1653,1653,1653,Oil on canvas,56 1/2 x 53 3/4 in. (143.5 x 136.5 cm),"Purchase, special contributions and funds given or bequeathed by friends of the Museum, 1961",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437394,https://www.wikidata.org/wiki/Q2404992,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637
49.7.35,FALSE,TRUE,TRUE,437395,European Paintings,1949,Painting,"The Standard Bearer (Floris Soop, 1604–1657)",,,,,,Artist,,Rembrandt (Rembrandt van Rijn),"Dutch, Leiden 1606–1669 Amsterdam",,Rembrandt (Rembrandt van Rijn),Dutch,1606,1669,,http://vocab.getty.edu/page/ulan/500011051,https://www.wikidata.org/wiki/Q5598,1654,1654,1654,Oil on canvas,"55 1/4 x 45 1/4in. (140.3 x 114.9cm)
","The Jules Bache Collection, 1949",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437395,https://www.wikidata.org/wiki/Q18649144,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637
26.101.9,FALSE,TRUE,TRUE,437396,European Paintings,1926,Painting,Hendrickje Stoffels (1626–1663),,,,,,Artist,,Rembrandt (Rembrandt van Rijn),"Dutch, Leiden 1606–1669 Amsterdam",,Rembrandt (Rembrandt van Rijn),Dutch,1606,1669,,http://vocab.getty.edu/page/ulan/500011051,https://www.wikidata.org/wiki/Q5598,mid-1650s,1654,1656,Oil on canvas,30 7/8 x 27 1/8 in. (78.4 x 68.9 cm),"Gift of Archer M. Huntington, in memory of his father, Collis Potter Huntington, 1926",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437396,https://www.wikidata.org/wiki/Q19911539,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943
14.40.618,TRUE,TRUE,TRUE,437397,European Paintings,1914,Painting,Self-Portrait,,,,,,Artist,,Rembrandt (Rembrandt van Rijn),"Dutch, Leiden 1606–1669 Amsterdam",,Rembrandt (Rembrandt van Rijn),Dutch,1606,1669,,http://vocab.getty.edu/page/ulan/500011051,https://www.wikidata.org/wiki/Q5598,1660,1660,1660,Oil on canvas,31 5/8 x 26 1/2 in. (80.3 x 67.3 cm),"Bequest of Benjamin Altman, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437397,https://www.wikidata.org/wiki/Q7311573,,"Metropolitan Museum of Art, New York, NY",Men|Self-portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300124534
26.101.10,FALSE,TRUE,TRUE,437398,European Paintings,1926,Painting,Flora,,,,,,Artist,,Rembrandt (Rembrandt van Rijn),"Dutch, Leiden 1606–1669 Amsterdam",,Rembrandt (Rembrandt van Rijn),Dutch,1606,1669,,http://vocab.getty.edu/page/ulan/500011051,https://www.wikidata.org/wiki/Q5598,ca. 1654,1649,1659,Oil on canvas,39 3/8 x 36 1/8 in. (100 x 91.8 cm),"Gift of Archer M. Huntington, in memory of his father, Collis Potter Huntington, 1926",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437398,https://www.wikidata.org/wiki/Q3784800,,"Metropolitan Museum of Art, New York, NY",Profiles|Women|Flowers,http://vocab.getty.edu/page/aat/300123319|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300132399
