person_id,event_id,event_name,date
91468,8363,"There is only one thing in the world worse than being talked about, and
",20170708
91470,1127,"Rivers are damp;
",20180228
91470,6077,"I think that I shall never see
",20170917
91476,9673,"Do not take life too seriously; you will never get out if it alive.
",20171209
91489,3635,"But only what I tell it.
",20170815
91489,4287,"nothing.
",20180301
91508,4507,"Kinkler's Second Law:
",20170508
91508,2110,"Bradley's Bromide:
",20180124
91509,3823,"which means that if you rent an apartment, you are paying for three
",20170316
91530,2111,"Reality is an obstacle to hallucination.
",20170302
91531,6521,"                -- Ambrose Bierce
",20170328
91547,8061,"Your analyst has you mixed up with another patient.  Don't believe a
",20170303
91578,1306,"them keeps paying for it.
",20180412
91578,55,"shortest, though.
",20171210
91600,9162,"        the dark leaks out.
",20171111
91604,5294,"""Contrariwise,"" continued Tweedledee, ""if it was so, it might be, and
",20180409
91604,2404,"
",20170903
91604,1171,"life.
",20170607
91614,9669,"Don't tell any big lies today.  Small ones can be just as effective.
",20170429
91614,5561,"This will be a memorable month -- no matter how hard you try to forget
",20170421
91626,1925,"ends.
",20171023
91626,1670,"                -- Arthur Naiman
",20180423
91629,3885,"mistake when you make it again.
",20170627
91629,3999,"The past always looks better than it was.  It's only pleasant because
",20171216
91629,3190,"automation?
",20180226
91635,6869,"As far as the laws of mathematics refer to reality, they are not
",20170224
91638,537,"""Might as well be frank, monsieur.  It would take a miracle to get you
",20170908
91638,8631,"the light comes on.
",20171116
91646,5970,"make the rubble bounce""
",20170721
91646,8773,"                -- D. J. Hicks
",20180106
91657,6505,"them on the machine they can be patched into working in ""only a few"" 30-hour
",20170403
91697,8380,"        2) ""You and what army?""
",20180221
91697,8902,"Re graphics:  A picture is worth 10K words -- but only those to
",20170228
91701,4381,"programming languages.
",20171205
91701,4723,"changer clothes.  Mountain climbing is OK, and real programmers wear their
",20171203
91716,8456,"A chubby man with a white beard and a red suit will approach you soon.
",20170215
91716,8790,"there is nothing in it.
",20170218
91716,1782,"Modern man is the missing link between apes and human beings.
",20170617
91755,8421,"government at all.
",20180315
91755,8187,"body is better.
",20170208
91756,9902,"Guns aren't lawful;
",20180122
91756,5287,"written and another for which it wasn't.
",20170823
91759,4674,"If someone had told me I would be Pope one day, I would have studied
",20170803
91759,2206,"It used to point to me,
",20170529
91759,4318,"Paranoia is simply an optimistic outlook on life.
",20170912
91771,8367,"today.
",20180330
91794,5195,"                -- Groucho Marx
",20170318
91794,1625,"It used to point to me,
",20170317
91796,2953,"        handle.
",20170926
91800,8513,"Good news.  Ten weeks from Friday will be a pretty good day.
",20180118
91800,8826,"                -- Kehlog Albran
",20170914
91846,2875,"""I know not with what weapons World War III will be fought, but
",20170930
91846,2993,"Chicken Little was right.
",20170419
91846,232,"Life is like an onion: you peel off layer after layer, then you find
",20170331
91862,7523,"The brain is a wonderful organ; it starts working the moment you get up
",20180409
91868,2668,"                -- John Ciardi
",20170107
91874,3009,"        If you are given an open-book exam, you will forget your book.
",20170301
91880,6869,"A professor is one who talks in someone else's sleep.
",20170424
91884,9395,"If the input was short of exact.
",20170927
91884,104,"versa.
",20170614
91893,7416,"                -- Mark Twain
",20171209
91893,3415,"Do not take life too seriously; you will never get out if it alive.
",20170602
91896,4300,"Stay away from flying saucers today.
",20180309
91896,4062,"God made the Idiot for practice, and then He made the School Board
",20171025
91902,2958,"Don't cook tonight -- starve a rat today!
",20171217
91902,4059,"Q: How many IBM cpu's does it take to do a logical right shift?
",20170831
91902,8773,"Egotism is the anesthetic given by a kindly nature to relieve the pain
",20170322
91906,7315,"Every program is a part of some other program, and rarely fits.
",20170909
91906,5023,"If we do not change our direction we are likely to end up where we are
",20180226
91930,6059,"handicapped.
",20170417
91934,7272,"Hello Dr. Falken.
",20171121
91934,2986,"Noncombatant: A dead Quaker.
",20170816
91934,9372,"Vital papers will demonstrate their vitality by spontaneously moving
",20170404
91939,9046,"When you do not know what you are doing, do it neatly.
",20171125
91949,1104,"If you have a procedure with 10 parameters, you probably missed some.
",20170109
91949,8873,"In case of atomic attack, the federal ruling against prayer in schools
",20170608
91949,2558,"soap bubble?
",20170903
91964,3998,"of another.
",20171225
91978,7386,"                -- Fred Allen
",20180216
91978,8716,"        A new hydrocarbon
",20170531
91978,9159,"and last month in advance.
",20180309
91987,9260,"to decadence without touching civilization.
",20170313
91987,3973,"                -- Mark Twain
",20170806
91998,8279,"LSD consumes 47 times its weight in excess reality.
",20170429
92010,3973,"God is not dead!  He's alive and autographing bibles at Cody's
",20180329
92014,4675,"Down with categorical imperative!
",20171129
92014,9570,"Vitamin C deficiency is apauling
",20170130
92014,8727,"not worth knowing.
",20180320
92028,1143,Groovin' Graph Gathering,20170524
92033,7830,"You will be surprised by a loud noise.
",20180323
92033,4239,"""Matrimony isn't a word, it's a sentence.""
",20170103
92033,5971,"Guns aren't lawful;
",20170719
92041,2400,"happens.
",20170315
92052,3190,"
",20180205
92052,8716,"                -- Oscar Wilde
",20170418
92052,6965,"There's no future in time travel
",20171021
92075,2311,"""Here at the Phone Company, we serve all kinds of people; from
",20180407
92078,1654,"God did not create the world in 7 days; he screwed around for 6 days
",20180304
92085,8416,"And made cider inside her inside.
",20171129
92087,7333,"Real Programmers don't play tennis, or any other sport that requires you to
",20170419
92110,1288,"Fourth Law of Applied Terror:
",20170423
92131,1600,"""Contrariwise,"" continued Tweedledee, ""if it was so, it might be, and
",20171128
92132,2403,"According to the latest official figures, 43% of all statistics are
",20171202
92132,2792,"Conscience is the inner voice that warns us somebody is looking
",20180310
92147,6156,"God is a polythiest
",20170603
92178,5157,"A bachelor is a selfish, undeserving guy who has cheated some woman
",20170811
92178,3652,"Space is big.  You just won't believe how vastly, hugely, mind-
",20170118
92179,6602,"The billows smooth and bright --
",20171101
92185,1649,"""Who cares if it doesn't do anything?  It was made with our new
",20170827
92195,3187,"Brain, v.: [as in ""to brain""] To rebuke bluntly, but not pointedly; to
",20170405
92205,1054,"                -- Mickey Mouse
",20170312
92212,1386,"                -- Albert Einstein
",20170113
92229,1563,"Things will be bright in P.M.  A cop will shine a light in your face.
",20170627
92229,2151,"Duct tape is like the force.  It has a light side, and a dark side, and
",20180313
92229,1066,"Razors pain you;
",20170910
92230,2035,"God made the Idiot for practice, and then He made the School Board
",20170112
92230,3869,"                -- John Barrymore's dying words
",20170810
92230,4149,"-Deep Thought
",20170925
92235,9832,"America may be unique in being a country which has leapt from barbarism
",20180205
92235,8909,"                -- Oscar Wilde
",20180323
92235,5628,"system, in which all of its major weaknesses have been exposed,
",20170111
92241,61,"Enzymes are things invented by biologists that explain things which
",20171009
92241,4354,"He did his very best to make
",20180313
92248,5469,"and last month in advance.
",20170304
92248,4965,"                -- Maxwell Smart
",20170910
92248,9934,"take a bath...
",20170117
92249,8663,"Nothing is faster than the speed of light...
",20180123
92252,6801,"We wish you a Hare Krishna
",20171207
92272,3199,"There was a young poet named Dan,
",20180202
92282,865,"There cannot be a crisis next week.  My schedule is already full.
",20170916
92282,85,"worst vegetable of next year.
",20170317
92293,651,"Beware of low-flying butterflies.
",20180307
92295,7305,"Every hack had seven bugs;
",20180116
92295,241,"Travel important today;  Internal Revenue men arrive tomorrow.
",20170618
92295,4913,"Finagle's Creed:
",20180220
92296,6642,"Don't believe everything you hear or anything you say.
",20170619
92297,9162,"affairs has always been dominant and controlling.
",20171026
92297,8657,"describe the picture.  Hardly any sets of 10K words can be adequately
",20170510
92297,9335,"        Its monitor loses so totally!
",20171230
92305,6154,"versa.
",20170521
92305,6869,"Silverman's Law:
",20170302
92305,5512,"exciting Delaware, New Jersy. (Home of Barry Fletcher!)
",20180212
92306,1306,"POP UP, PUSH DOWN, BYTE, BYTE, BYTE!
",20170925
92306,4652,"        You can make it foolproof, but you can't make it
",20171231
92306,9159,"Good-bye.  I am leaving because I am bored.
",20180430
92310,5858,"        No more than debris,
",20171214
92326,9558,"        The night before the English History mid-term, your Biology
",20170418
92326,541,"                -- Albert Einstein
",20170417
92326,4137,"                -- Albert Einstein
",20170419
92333,3232,"        The one who has the gold makes the rules.
",20180404
92333,6185,"A candidate is a person who gets money from the rich and votes from the
",20170923
92334,5851,"Never call a man a fool.  Borrow from him.
",20170710
