person_id,transcript
93919,"  But the snail replied “Too far, too far!” and gave a look askance--
"
93928,"
"
93947,"‘I haven’t the least idea what you’re talking about,’ said Alice.
"
93952,"now!’ The poor little thing sobbed again (or grunted, it was impossible
"
93969,"  Was kindly permitted to pocket the spoon:
"
93975,"
"
94041,"(for when she looked down at her feet, they seemed to be almost out of
"
94061,"the Queen, who was passing at the moment, ‘My dear! I wish you would
"
94066,"away. ‘You insult me by talking such nonsense!’
"
94087,"those cool fountains, but she could not even get her head through the
"
94102,"
"
94111,"pitied him deeply. ‘What is his sorrow?’ she asked the Gryphon, and the
"
94115,"The executioner’s argument was, that you couldn’t cut off a head unless
"
94160,"poker will burn you if you hold it too long; and that if you cut your
"
94168,"from which she concluded that it was just possible it had fallen into a
"
94173,"‘I beg your pardon,’ said Alice very humbly: ‘you had got to the fifth
"
94180,"
"
94189,"
"
94232,"Alice felt that this could not be denied, so she tried another question.
"
94279,"others.
"
94295,"
"
94300,"    Why, I do it again and again.’
"
94307,"
"
94332,"
"
94338,"      breath.”
"
94382,"lying on the glass table as before, ‘and things are worse than ever,’
"
94404,"‘Have some wine,’ the March Hare said in an encouraging tone.
"
94441,"
"
94448,"deep and reaching half down the hall.
"
94452,"‘Well, perhaps you haven’t found it so yet,’ said Alice; ‘but when you
"
94483,"
"
94492,"‘How am I to get in?’ asked Alice again, in a louder tone.
"
94494,"‘--so long as I get SOMEWHERE,’ Alice added as an explanation.
"
94507,"things happening. While she was looking at the place where it had been,
"
94527,"blow with its head, it WOULD twist itself round and look up in her face,
"
94529,"thing,’ Alice went on, half to herself, as she swam lazily about in the
"
94542,"be growing small again.’ She got up and went to the table to measure
"
94553,"see its meaning.
"
94613,"‘Then you should say what you mean,’ the March Hare went on.
"
94632,"‘Would it be of any use, now,’ thought Alice, ‘to speak to this mouse?
"
94656,"uncomfortable for the Dormouse,’ thought Alice; ‘only, as it’s asleep, I
"
94667,"‘It’s the oldest rule in the book,’ said the King.
"
94671,"‘I should like it very much,’ said Alice, ‘but I haven’t been invited
"
94675,"
"
94677,"Fish-Footman was gone, and the other was sitting on the ground near the
"
94700,"‘I’m NOT a serpent!’ said Alice indignantly. ‘Let me alone!’
"
94706,"felt that it would be quite absurd for her to carry it further.
"
94768,"in front of them, with her arms folded, frowning like a thunderstorm.
"
94814,"down the bottle, saying to herself ‘That’s quite enough--I hope I shan’t
"
94828,"This did not seem to encourage the witness at all: he kept shifting
"
94844,"all their simple sorrows, and find a pleasure in all their simple joys,
"
94853,"eyes were getting extremely small for a baby: altogether Alice did not
"
94877,"
"
94904,"
"
94909,"little histories about children who had got burnt, and eaten up by wild
"
94914,"in the last few minutes that she wasn’t a bit afraid of interrupting
"
94922,"
"
94931,"the Lizard in head downwards, and the poor little thing was waving its
"
94943,"jumped; but she saw in another moment that it was addressed to the baby,
"
94964," (In which the cook and the baby joined):--
"
95009,"‘Here!’ cried Alice, quite forgetting in the flurry of the moment how
"
95028,"
"
95034,"out that the cause of this was the fan she was holding, and she dropped
"
95036,"little way forwards each time and a long way back, and barking hoarsely
"
95046,"
"
95062,"off, without waiting for the end of the song.
"
95064,"
"
95086,"ferrets! Where CAN I have dropped them, I wonder?’ Alice guessed in a
"
95094,"
"
95098,"
"
95101,"
"
95105,"name like an honest man.’
"
95119,"So she sat on, with closed eyes, and half believed herself in
"
95142,"Presently the Rabbit came up to the door, and tried to open it; but, as
"
95145,"cushion, resting their elbows on it, and talking over its head. ‘Very
"
95163,"‘Chorus again!’ cried the Gryphon, and the Mock Turtle had just begun
"
95210,"‘UNimportant, of course, I meant,’ the King hastily said, and went on
"
95241,"them Alice recognised the White Rabbit: it was talking in a hurried
"
95244,"So they began solemnly dancing round and round Alice, every now and
"
95249,"The King laid his hand upon her arm, and timidly said ‘Consider, my
"
95253,"out of sight; and an old Crab took the opportunity of saying to her
"
95289,"‘What do you know about this business?’ the King said to Alice.
"
95296,"flower-pot that stood near. The three soldiers wandered about for a
"
95299,"‘Oh, YOU sing,’ said the Gryphon. ‘I’ve forgotten the words.’
"
95346,"‘But they were IN the well,’ Alice said to the Dormouse, not choosing to
"
95491,"‘you shouldn’t have put it in with the bread-knife.’
"
95505,"
"
95535,"Alice didn’t think that proved it at all; however, she went on ‘And how
"
95546,"makes me grow smaller, I can creep under the door; so either way I’ll
"
95548,"
"
95553,"sight, they were getting so far off). ‘Oh, my poor little feet, I wonder
"
95569,"everything that Alice said; ‘there’s a large mustard-mine near here. And
"
95601,"
"
95607,"yourself.’
"
95610,"the verses to himself: ‘“WE KNOW IT TO BE TRUE--” that’s the jury, of
"
95612,"‘If you didn’t sign it,’ said the King, ‘that only makes the matter
"
95618,"             Said
"
95620,"‘Give your evidence,’ said the King; ‘and don’t be nervous, or I’ll have
"
95621,"of the cattle in the distance would take the place of the Mock Turtle’s
"
95632,"
"
95669,"Alice had no idea what to do, and in despair she put her hand in her
"
95676,"March Hare and the Hatter were having tea at it: a Dormouse was sitting
"
95738,"have got altered.’
"
95754,"
"
95771,"savage when they met in the kitchen.
"
95800,"
"
95812,"  “You have baked me too brown, I must sugar my hair.”
"
95838,"‘Not the same thing a bit!’ said the Hatter. ‘You might just as well say
"
95863,"your cat grins like that?’
"
95906,"The Hatter looked at the March Hare, who had followed him into the
"
95916,"‘Of course you don’t!’ the Hatter said, tossing his head contemptuously.
"
95936,"their mouths--and they’re all over crumbs.’
"
95954,"‘Oh, don’t talk about trouble!’ said the Duchess. ‘I make you a present
"
95979,"how to set about it; and while she was peering about anxiously among
"
95984,"she was out of sight: then it chuckled. ‘What fun!’ said the Gryphon,
"
96010,"for the moment she quite forgot how to speak good English); ‘now I’m
"
96068,"leading right into it. ‘That’s very curious!’ she thought. ‘But
"
96084,"
"
96094,"The Queen’s argument was, that if something wasn’t done about it in less
"
96159,"but at any rate it would not open any of them. However, on the second
"
96173,"   ‘The Queen of Hearts, she made some tarts,
"
96200,"the Conqueror, whose cause was favoured by the pope, was soon submitted
"
96214,"‘Sure, it does, yer honour: but it’s an arm for all that.’
"
96235,"know, with oh, such long curly brown hair! And it’ll fetch things when
"
96247,"if I like being that person, I’ll come up: if not, I’ll stay down here
"
96252,"As she said these words her foot slipped, and in another moment, splash!
"
96264,"little creature, and held out its arms and legs in all directions, ‘just
"
96266,"
"
96286,"a mouse--to a mouse--a mouse--O mouse!’) The Mouse looked at her rather
"
96333,"In another moment down went Alice after it, never once considering how
"
96352,"    I beat him when he sneezes;
"
96357,"of tears, ‘I do wish they WOULD put their heads down! I am so VERY tired
"
96374,"window!’
"
96376,"number of executions the Queen had ordered.
"
96407,"
"
96417,"   An obstacle that came between
"
96520,"         YOU.--Come,
"
96540,"she thought, and looked into its eyes again, to see if there were any
"
96565,"
"
96578,"to Alice for protection.
"
96595,"head in the lap of her sister, who was gently brushing away some dead
"
96609,"which the wretched Hatter trembled so, that he shook both his shoes off.
"
96625,"‘I’ve tried the roots of trees, and I’ve tried banks, and I’ve tried
"
96637,"‘Oh, there’s no use in talking to him,’ said Alice desperately: ‘he’s
"
96692,"had kept a piece of it in her pocket) till she was about a foot high:
"
96710,"anxiously round to see if he would deny it too: but the Dormouse denied
"
96717,"It was so long since she had been anything near the right size, that it
"
96737,"well without--Maybe it’s always pepper that makes people hot-tempered,’
"
96740,"
"
96752,"‘Not at first, perhaps,’ said the Hatter: ‘but you could keep it to
"
96758,"‘It’s a pun!’ the King added in an offended tone, and everybody laughed,
"
96775,"one way up as the other.’
"
96834,"
"
96871,"the pool, and the great hall, with the glass table and the little door,
"
96882,"which the wretched Hatter trembled so, that he shook both his shoes off.
"
96886,"‘Come on, then!’ roared the Queen, and Alice joined the procession,
"
96896,"
"
96897,"see whether it’s marked “poison” or not’; for she had read several nice
"
96905,"It was all very well to say ‘Drink me,’ but the wise little Alice was
"
96927,"meaning in it.’
"
96937,"            cause,
"
96951,"things are “much of a muchness”--did you ever see such a thing as a
"
96956,"
"
96977,"suppose I ought to eat or drink something or other; but the great
"
96979,"‘Can’t remember WHAT things?’ said the Caterpillar.
"
96985,"nearly out of sight, he said in a deep voice, ‘What are tarts made of?’
"
96987,"mushroom, and her eyes immediately met those of a large caterpillar,
"
96996,"the best thing to get us dry would be a Caucus-race.’
"
